show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,movie_title,release_date,genre,mpaa_rating,total_gross,inflation_adjusted_gross
s547,Movie,Prowlers of the Everglades,James Algar,,United States,"May 1, 2020",1953.0,TV-Y7,32 min,"Animals & Nature, Documentary","A primeval reptile stalks its prey in ""the swamp that time forgot."" See details for advisory.",,,,,,
s548,Movie,The Princess Bride,Rob Reiner,"Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest, Wallace Shawn, Andre the Giant","United Kingdom, United States","May 1, 2020",1987.0,PG,99 min,"Action-Adventure, Comedy, Family",A man regales his ailing grandson with a tale of romance and adventure in a lighthearted fairy tale.,,,,,,
s549,TV Show,United States Of Animals,,Quincy Dunn-Baker,United States,"May 1, 2020",2015.0,TV-PG,1 Season,"Animals & Nature, Docuseries, Family",United States of Animals takes you on a fascinating journey across the United States.,,,,,,
s550,TV Show,Unlikely Animal Friends,,Mark Keller,United States,"May 1, 2020",2012.0,TV-G,3 Seasons,"Animals & Nature, Docuseries, Family",This series reveals the stories of unlikely duos that have struck up unusual relationships.,,,,,,
s551,Movie,Water Birds,Ben Sharpsteen,Winston Hibler,United States,"May 1, 2020",1952.0,TV-G,31 min,"Animals & Nature, Documentary, Family",Experience the beauty and variety of majestic water birds. See details for advisory.,,,,,,
s552,Movie,National Treasure,Jon Turteltaub,"Nicolas Cage, Jon Voight, Harvey Keitel, Diane Kruger, Sean Bean, Justin Bartha",United States,"April 30, 2020",2004.0,PG,132 min,"Action-Adventure, Mystery, Thriller",A treasure hunter must steal America's most sacred and guarded document.,,,,,,
s553,Movie,Born Wild: The Next Generation,Liliana Olszewski,Robin Roberts,United States,"April 28, 2020",2020.0,TV-PG,44 min,"Animals & Nature, Documentary",BORN WILD: THE NEXT GENERATION gives viewers a look at our planet’s next generation of baby animals.,,,,,,
s554,TV Show,America's Funniest Home Videos,,Tom Bergeron,United States,"April 24, 2020",1989.0,TV-PG,9 Seasons,"Comedy, Family, Fantasy",Home videos compete for cash prizes. Program is presented as originally created.,,,,,,
s555,Movie,The Olympic Elk,James Algar,Winston Hibler,United States,"April 24, 2020",1952.0,TV-G,27 min,"Animals & Nature, Documentary, Family",Olympic elk trek toward the fertile grazing grounds of Mount Olympus. See details for advisory.,,,,,,
s556,TV Show,Tangled: The Series,,"Zachary Levi, Mandy Moore, Eden Espinosa, Clancy Brown",United States,"April 23, 2020",2016.0,TV-Y7,3 Seasons,"Action-Adventure, Animation, Comedy",Rapunzel must discover the secret of her hair.,,,,,,
s557,Movie,Jane Goodall: The Hope,"Elizabeth Leiter, Kimberly Woodard",Jane Goodall,United States,"April 22, 2020",2020.0,TV-14,89 min,"Biographical, Documentary",Jane Goodall continues her lifetime of activism by continuously spreading a message of hope.,,,,,,
s558,TV Show,Brain Games,,Neil Harris,United States,"April 17, 2020",2011.0,TV-G,8 Seasons,"Docuseries, Family, Game Show / Competition",Brain Games features games & experiments revealing the science of how your brain works.,,,,,,
s559,TV Show,Disney Mickey and the Roadster Racers - Chip 'N' Dale's Nutty Tales (Shorts),,"Tress MacNeille, Corey Burton, Bret Iwan, Russi Taylor, Bill Farmer, Daniel Ross",,"April 17, 2020",2017.0,TV-Y,2 Seasons,"Action-Adventure, Animation, Buddy",Chip and Dale set off on nutty adventures!,,,,,,
s560,Movie,Let's Stick Together,Jack Hannah,,United States,"April 17, 2020",1952.0,TV-G,7 min,"Animation, Family","Spike, an old honey bee, recounts working with Donald in the good ol' days.",,,,,,
s561,Movie,Pluto's Purchase,Charles Nichols,"Pinto Colvig, James MacDonald",United States,"April 17, 2020",1948.0,TV-G,7 min,"Animation, Family",Pluto is in for a surprise when Mickey sends him to buy a salami. See details for advisory.,,,,,,
s562,TV Show,Tron Uprising,,"Elijah Wood, Bruce Boxleitner, Emmanuelle Chriqui, Mandy Moore, Nate Corddry, Lance Henriksen",United States,"April 14, 2020",2011.0,TV-Y7,1 Season,"Action-Adventure, Animation, Kids","Inside the computer world of the grid, Beck becomes the unlikely leader of a revolution.",,,,,,
s563,Movie,A Celebration of the Music from Coco,Ron de Moraes,"Benjamin Bratt, Eva Longoria, Carlos Rivera, Natalia Jiménez, Alanna Ubach, Jaime Camil",United States,"April 10, 2020",2020.0,TV-PG,48 min,"Concert Film, Music, Musical",“Coco” is brought to life on stage with musical performances at the historic Hollywood Bowl.,,,,,,
s564,TV Show,Disney Playtime with Puppy Dog Pals (Shorts),,,,"April 10, 2020",2017.0,TV-Y,2 Seasons,"Animation, Kids",Come play with the Puppy Dog Pals!,,,,,,
s565,Movie,"Maggie Simpson in ""Playdate with Destiny""",David Silverman,,United States,"April 10, 2020",2020.0,G,5 min,"Animation, Comedy",A heroic baby saves Maggie Simpson from playground peril – and steals her heart.,,,,,,
s566,TV Show,Paradise Islands,,Michael Izqueirdo,,"April 10, 2020",2017.0,TV-PG,1 Season,"Animals & Nature, Docuseries, Family",The islands that lie between Asia and Australia can claim to be the biologically richest on earth.,,,,,,
s567,TV Show,Tut's Treasures: Hidden Secrets,,Mark Bazeley,United Kingdom,"April 10, 2020",2018.0,TV-PG,1 Season,"Docuseries, Historical",The pharaoh’s priceless grave goods are being reunited for the first time since their discovery.,,,,,,
s568,Movie,A Tale of Two Critters,Jack Speirs,Mayf Nutter,United States,"April 3, 2020",1977.0,G,48 min,"Animals & Nature, Family",A bear cub and a raccoon become fast friends. See details for advisory.,,,,,,
s569,Movie,All in a Nutshell,Jack Hannah,,United States,"April 3, 2020",1949.0,TV-G,7 min,"Animation, Family",Donald steals Chip and Dale's nuts and ends up in a lake. See details for advisory.,,,,,,
s570,Movie,Disneynature Penguins,"Alastair Fothergill, Jeff Wilson",Ed Helms,United States,"April 3, 2020",2019.0,G,77 min,"Animals & Nature, Documentary, Family",Steve the penguin embarks on an epic quest to find love and start a family.,,,,,,
s571,Movie,Diving with Dolphins,Keith Scholey,Celine Cousteau,United States,"April 3, 2020",2020.0,G,79 min,"Animals & Nature, Documentary, Family",Disneynature explores the making of Dolphin Reef. Céline Cousteau narrates English-language version.,,,,,,
s572,Movie,Dolphin Reef,Keith Scholey,Natalie Portman,United States,"April 3, 2020",2018.0,G,78 min,"Animals & Nature, Documentary, Family",A playful young dolphin named Echo must master his vital role in the coral reef community.,,,,,,
s573,Movie,Don's Fountain of Youth,Jack Hannah,,United States,"April 3, 2020",1953.0,TV-G,6 min,"Animation, Family",Donald's trick at the fountain of youth is cut short by an alligator. See details for advisory.,,,,,,
s574,Movie,Donald's Dog Laundry,Jack King,,United States,"April 3, 2020",1940.0,TV-G,9 min,"Animation, Family",Donald entices Pluto to try his mechanical dog washer. See details for advisory.,,,,,,
s575,Movie,Double Dribble,Jack Hannah,,United States,"April 3, 2020",1946.0,TV-G,8 min,"Animation, Family, Sports",Goofy explores the wonderful world of basketball. See details for advisory.,,,,,,
s576,Movie,Dragon Around,Jack Hannah,,United States,"April 3, 2020",1954.0,TV-G,7 min,"Animation, Family",Chip and Dale defend their home against Donald's dragon-like steam shovel. See details for advisory.,,,,,,
s577,Movie,Elephant,Mark Linfield,"Meghan,  The Duchess of Sussex",United States,"April 3, 2020",2020.0,G,89 min,"Animals & Nature, Documentary, Family",African elephant Shani and her spirited son Jomo make the epic journey of their ancestors.,,,,,,
s578,Movie,Elmer Elephant,Wilfred Jaxon,"Jeanie Roberts, Pinto Colvig, Hal Rees, Leone Ledoux, Carlisle Tupper, Gay Seabrook",United States,"April 3, 2020",1936.0,TV-G,8 min,"Animation, Family",An elephant is ashamed of his trunk until he saves his friend with it. See details for advisory.,,,,,,
s579,TV Show,Fish Hooks,,"Chelsea Kane, Kyle Massey, Justin Roiland",United States,"April 3, 2020",2010.0,TV-G,3 Seasons,"Animation, Comedy, Coming of Age","Milo, Bea and Oscar are three BFFs, best fish friends.",,,,,,
s580,Movie,How To Play Football,Jack Kinney,Pinto Colvig,United States,"April 3, 2020",1944.0,TV-G,9 min,"Animation, Family, Parody",Goofy demonstrates the game of football. See details for advisory.,,,,,,
s581,Movie,In the Footsteps of Elephant,Vanessa Berlowitz,Jeremy Sisto,United States,"April 3, 2020",2020.0,G,88 min,"Animals & Nature, Documentary, Family",Filmmakers capture an epic journey through the Kalahari Desert for Disneynature’s “Elephant.”,,,,,,
s582,Movie,"Lambert, The Sheepish Lion",Jack Hannah,Sterling Holloway,United States,"April 3, 2020",1952.0,TV-G,8 min,"Animation, Family",A mix-up finds a little lion cub in the care of a gentle flock of sheep.,,,,,,
s583,Movie,On Ice,Ben Sharpsteen,"Pinto Colvig, Walt Disney, Marcellite Garner",United States,"April 3, 2020",1935.0,TV-G,9 min,"Animation, Comedy, Family",Mickey and friends enjoy skating on a frozen river. See details for advisory.,,,,,,
s584,Movie,Onward,Dan Scanlon,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer, Mel Rodriguez, Kyle Bornheimer",United States,"April 3, 2020",2020.0,PG,103 min,"Action-Adventure, Animation, Comedy",Two elf brothers embark on an extraordinary quest in Disney and Pixar’s ONWARD!,,,,,,
s585,Movie,Out of Scale,Jack Hannah,,United States,"April 3, 2020",1951.0,TV-G,8 min,"Animation, Family","Donald declares Chip n Dale's tree ""out of scale"" for his train set. See details for advisory.",,,,,,
s586,Movie,Penguins: Life on the Edge,"Alastair Fothergill, Jeff Wilson",Blair Underwood,United States,"April 3, 2020",2020.0,G,78 min,"Animals & Nature, Documentary, Family",A witty and tenacious team of filmmakers brave the Antarctic to film Disneynature’s “Penguins.”,,,,,,
s587,Movie,Pluto's Party,Milt Schaffer,"Jimmy MacDonald, Pinto Colvig",United States,"April 3, 2020",1952.0,TV-G,8 min,"Animation, Family",It's Pluto's birthday party!,,,,,,
s588,Movie,Sea Scouts,Dick Lundy,,United States,"April 3, 2020",1939.0,TV-PG,8 min,"Animation, Family",Donald and his nephews encounter a shark. See details for advisory.,,,,,,
s589,TV Show,Sonny With A Chance,,"Demi Lovato, Tiffany Thornton, Sterling Knight, Brandon Smith, Doug Brochu, Allisyn Arm",United States,"April 3, 2020",2008.0,TV-G,2 Seasons,"Comedy, Coming of Age, Romance",A teen girl is selected from a nationwide search to join the cast of a sketch-comedy series.,,,,,,
s590,Movie,The Boy Who Talked to Badgers,Gary Nelson,"Carl Betz, Salome Jens, Christian Juttner, Robert Donner, Denver Pyle, Stuart Lee",United States,"April 3, 2020",1975.0,TV-PG,90 min,"Action-Adventure, Animals & Nature, Drama",A young farm boy relies on the help of a badger to survive the wilderness. See details for advisory.,,,,,,
s591,Movie,The New Neighbor,Jack Hannah,,United States,"April 3, 2020",1953.0,TV-G,7 min,"Animation, Family",Sparks fly when Donald moves next door to Pete and his reckless dog. See details for advisory.,,,,,,
s592,Movie,The Small One,Don Bluth,"Sean Marshall, William Woodson, Olan Soulé, Joe Higgins, Gordon Jump, Hal Smith",United States,"April 3, 2020",1978.0,TV-PG,25 min,"Animation, Family, Historical",A young boy discovers the true spirit of the Christmas season. See details for advisory.,,,,,,
s593,Movie,The Straight Story,David Lynch,"Richard Farnsworth, Sissy Spacek, Harry Stanton, Everett McGill, John Farley, Kevin Farley","France, United Kingdom, United States","April 3, 2020",1999.0,G,112 min,"Biographical, Drama",Story of a man who takes a six week trip on his riding lawn mower.,,,,,,
s594,Movie,Frankenweenie,Tim Burton,"Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan, Atticus Shaffer, Winona Ryder",United States,"April 1, 2020",2012.0,PG,88 min,"Animation, Comedy, Drama",Disney presents a comic twist on a classic tale from Tim Burton.,,,,,,
s595,Movie,Mars Needs Moms,Simon Wells,"Seth Green, Dan Fogler, Elizabeth Harnois, Mindy Sterling, Kevin Cahoon, Joan Cusack",United States,"April 1, 2020",2011.0,PG,91 min,"Action-Adventure, Animation, Family",Nine-year-old Milo sets out to save his mom when she is abducted by Martians.,,,,,,
s596,Movie,Prom,Joe Nussbaum,"Aimee Teegarden, Thomas McDonell, De'Vaughn Nixon, Danielle Campbell, Yin Chang, Jared Kusnitz",United States,"April 1, 2020",2011.0,PG,105 min,"Comedy, Coming of Age, Drama","At Prom, every couple has a story, and no two are exactly alike.",,,,,,
s597,Movie,The Last Song,Julie Robinson,"Miley Cyrus, Liam Hemsworth, Bobby Coleman, Nick Searcy, Kelly Preston, Greg Kinnear",United States,"April 1, 2020",2010.0,PG,109 min,"Coming of Age, Drama, Music",A rebellious daughter and her estranged father try to restore the loving relationship they once had.,,,,,,
s598,Movie,The Odd Life of Timothy Green,Peter Hedges,"Jennifer Garner, Joel Edgerton, Dianne Wiest, CJ Adams, Rosemarie DeWitt, Ron Livingston",United States,"April 1, 2020",2012.0,PG,106 min,"Drama, Family, Fantasy",An unexpected surprise arrives on the doorstep of a couple who can't have children of their own.,,,,,,
s599,TV Show,Be Our Chef,,Angela Kinsey,,"March 27, 2020",2020.0,TV-G,1 Season,"Family, Game Show / Competition",Angela Kinsey hosts five families in a Disney-inspired cooking competition.,,,,,,
s600,Movie,A Wrinkle in Time,Ava DuVernay,"Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Storm Reid, Levi Miller, Deric McCabe",United States,"March 25, 2020",2018.0,PG,112 min,"Action-Adventure, Coming of Age, Family",Meg travels through time and space to find her father.,,,,,,
s601,TV Show,Disney I Didn't Do It,,"Olivia Holt, Austin North, Piper Curda, Peyton Clark, Sarah Gilman",United States,"March 20, 2020",2013.0,TV-G,2 Seasons,"Comedy, Family",Fraternal twins try to explain exactly what just happened.,,,,,,
s602,TV Show,Disney Insider,,,United States,"March 20, 2020",2020.0,TV-PG,1 Season,"Anthology, Docuseries","“Disney Insider” tells the stories behind Disney’s films, parks, destinations, toys & more.",,,,,,
s603,TV Show,Disney Vampirina Ghoul Girls Rock! (Shorts),,"Isabella Crovetti, Jordan Davis, ViviAnn Yee, Mitchell Whitfield, Wanda Sykes, Ian Corlett",,"March 20, 2020",2017.0,TV-Y7,2 Seasons,"Animation, Fantasy, Kids",Rock out to music videos from The Ghoul Girls!,,,,,,
s604,Movie,G-Force,Hoyt Yeatman IV,"Bill Nighy, Will Arnett, Zach Galifianakis, Kelli Garner, Tyler Jones, Jack Conley",United States,"March 15, 2020",2009.0,PG,92 min,"Action-Adventure, Comedy, Family",Four highly trained FBI guinea pigs set out to save the world.,,,,,,
s605,Movie,Frozen 2,"Chris Buck, Jennifer Lee","Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Sterling Brown, Evan Wood",United States,"March 14, 2020",2019.0,PG,107 min,"Action-Adventure, Animation, Family",Elsa journeys into the unknown to uncover truths about the past.,,,,,,
s606,Movie,Stargirl,Julia Hart,"Grace VanderWaal, Graham Verchere, Giancarlo Esposito, Karan Brar, Darby Stanchfield, Maximiliano Hernandez",United States,"March 13, 2020",2020.0,PG,107 min,"Coming of Age, Drama, Musical",A coming-of-age story about a high schooler who finds himself drawn to the free-spirited new girl.,,,,,,
s607,Movie,The Finest Hours,Craig Gillespie,"Chris Pine, Casey Affleck, Ben Foster, Holliday Grainger, John Ortiz, Kyle Gallner",United States,"March 6, 2020",2016.0,PG-13,119 min,"Action-Adventure, Disaster, Drama",Based on a true story of the Coast Guard’s most daring rescue.,,,,,,
s608,Movie,The Sandlot: Heading Home,William Dear,"Danny Nucci, Luke Perry, Keanu Pires, Sarah Deakins, Chauncey Leopardi, Brandon Olds","United States, Canada","March 6, 2020",2007.0,PG,97 min,"Comedy, Family, Sports","An egotistical baseball star wakes up as a 12-year-old on his childhood playing field, the sandlot.",,,,,,
s609,Movie,Bedtime Stories,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce",United States,"March 5, 2020",2008.0,PG,101 min,"Comedy, Family, Fantasy",A hotel handyman's bedtime stories go from fantasy to reality.,,,,,,
s610,Movie,Marvel Studios' Black Panther,Ryan Coogler,"Chadwick Boseman, Michael Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya",United States,"March 4, 2020",2018.0,PG-13,137 min,"Action-Adventure, Science Fiction, Superhero",T’Challa battles a powerful foe when his homeland of Wakanda is threatened.,,,,,,
s611,TV Show,101 Dalmatian Street,,"Josh Brener, Michaela Dietz, Ella Kenion, Rhashan Stone","United Kingdom, United States, Canada","February 28, 2020",2018.0,TV-Y7,1 Season,"Action-Adventure, Animation, Comedy",Pups Dolly and Dylan adventure to find their spots.,,,,,,
s612,Movie,Disney Phineas and Ferb: Phineas and Ferb Star Wars,,"Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire",United States,"February 28, 2020",2014.0,TV-G,53 min,"Action-Adventure, Animation, Musical","Phineas, Ferb and the gang meet some iconic Star Wars characters.",,,,,,
s613,TV Show,Shop Class,,,,"February 28, 2020",2020.0,TV-G,1 Season,"Family, Game Show / Competition",Teams are challenged with designing and building their very unique creations.,,,,,,
s614,Movie,Viking Warrior Women,Stuart Strickson,Ella Al-Shamahi,United Kingdom,"February 28, 2020",2019.0,TV-PG,44 min,"Documentary, Historical",New discoveries challenge everything we thought we knew about Viking warriors.,,,,,,
